popularity_songs,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,followers,popularity_artists,Cluster,PCA1,PCA2
39,211673,0,0.319,0.0607,2,-22.564,1,0.0356,0.913,0.00018,0.109,0.248,132.288,3,5296.0,51,3,-3.6338387653217996,-1.2033773276481174
37,242200,0,0.701,0.932,4,-4.854,1,0.046,0.127,0.000819,0.0603,0.965,144.253,4,125730.0,59,0,2.892197645837694,-0.21404871714171128
22,161493,0,0.685,0.591,8,-9.638,1,0.0337,0.7,0.0,0.736,0.968,128.117,4,2721.0,39,0,0.5867717519042355,1.6169990512749068
0,204918,0,0.547,0.579,2,-9.471,1,0.0291,0.288,0.000587,0.435,0.208,105.941,4,1777.0,11,3,-0.15971273440724715,-0.32481347230291613
30,200967,0,0.781,0.815,5,-5.031,0,0.0406,0.0345,0.026,0.343,0.651,119.891,4,4082.0,29,0,2.2147987111848555,0.3984547001031572
19,236080,0,0.712,0.579,9,-8.841,0,0.0318,0.0851,0.00118,0.0639,0.66,133.937,4,1582426.0,73,0,1.29731125302622,-0.38379884712877776
36,219333,0,0.385,0.376,9,-8.838,1,0.0271,0.386,0.000397,0.412,0.183,150.974,1,12450.0,38,3,-0.6750475773124665,-1.174908174105184
71,171880,1,0.966,0.582,8,-6.225,1,0.0837,0.138,1.92e-05,0.112,0.186,115.05,4,138719.0,73,0,1.0950848845901682,0.20957587031647087
13,320035,0,0.647,0.712,6,-3.183,1,0.0291,0.575,3.11e-06,0.063,0.732,108.804,4,3063201.0,68,0,1.3918002572727564,-0.5851038896255976
63,243093,0,0.799,0.772,2,-5.466,0,0.111,0.109,0.0,0.112,0.671,79.995,4,284005.0,64,0,1.8169408144685557,0.4006808165157679
21,144973,0,0.641,0.489,7,-12.526,1,0.252,0.0172,3.97e-05,0.072,0.529,184.612,4,14182.0,38,0,0.6895624134522897,-0.24630370410217434
21,196253,0,0.513,0.885,4,-6.321,1,0.04,0.0223,0.0,0.149,0.588,160.519,4,25886.0,45,0,2.0420265438286096,-0.971392965769313
22,206507,0,0.451,0.908,7,-4.904,1,0.0299,0.0365,0.0,0.13,0.844,155.915,4,25331.0,43,0,2.441996506053536,-0.9043256745030498
12,235024,0,0.411,0.32,11,-15.998,0,0.0363,0.875,0.0,0.154,0.419,105.091,4,2364.0,33,3,-2.113712318310843,-0.7176408512512793
16,233587,0,0.551,0.605,2,-6.673,1,0.025,0.301,4.98e-06,0.131,0.309,99.784,4,714.0,32,0,0.33054059616561654,-0.8644311941781633
29,110040,0,0.595,0.643,6,-11.165,0,0.948,0.442,0.0,0.859,0.39,78.924,1,23593.0,71,1,-0.782244309506641,3.3082464377008955
33,221640,0,0.584,0.956,9,-8.145,1,0.0395,0.28,0.0019,0.198,0.948,168.188,4,6517.0,38,0,2.3084631657591403,-0.3055990497645421
32,281600,0,0.624,0.807,2,-11.539,1,0.201,0.265,0.000153,0.702,0.968,147.397,4,816.0,33,0,1.5064268805811272,1.11422723440308
7,123874,0,0.357,0.174,0,-14.868,1,0.0403,0.987,0.0191,0.413,0.385,99.823,4,6701.0,41,3,-2.768512945121924,-0.007209644329386484
43,235547,0,0.648,0.713,11,-5.727,0,0.0316,0.0138,0.0,0.0604,0.799,118.048,4,47660.0,49,0,1.9951052543956058,-0.3617803433405671
36,146000,1,0.688,0.805,11,-4.488,0,0.36,0.111,0.0,0.701,0.641,179.968,4,6177.0,42,0,2.1642999102557976,1.249690319661309
33,194325,0,0.336,0.797,9,-5.75,1,0.0363,9.28e-05,0.12,0.191,0.716,136.943,4,7104.0,29,0,1.5619895066793503,-1.1656310095914892
15,103120,0,0.0864,0.108,10,-15.774,1,0.0361,0.924,0.951,0.118,0.286,171.485,1,910.0,26,2,-3.7563611153002445,-2.811299162789797
0,191107,0,0.631,0.158,5,-13.262,1,0.107,0.985,0.000181,0.308,0.709,93.041,4,15718.0,32,3,-1.762267305543208,0.8636945848972272
11,286631,0,0.793,0.237,7,-20.589,1,0.0397,0.802,0.372,0.102,0.696,90.194,4,114906.0,58,3,-2.043833819655306,0.16028174120782743
39,182000,0,0.656,0.502,2,-10.325,1,0.0301,0.939,0.629,0.119,0.812,142.112,4,26143.0,43,2,-0.5868572005804176,-0.5435651966971192
8,151693,0,0.632,0.288,3,-15.899,1,0.0488,0.898,0.0874,0.121,0.582,132.185,4,1609.0,27,3,-1.5841023454339886,0.025197365886776107
57,172350,0,0.772,0.903,1,-5.022,1,0.137,0.00626,0.0,0.0559,0.552,111.988,4,58974.0,49,0,2.2516129126469044,0.09692760115412466
26,264533,0,0.744,0.318,10,-14.581,0,0.103,0.132,2.75e-05,0.0674,0.746,96.559,4,5968.0,27,0,-0.03223318316955984,0.2915429730034151
37,245170,0,0.706,0.762,0,-7.314,1,0.0637,0.0849,0.0,0.114,0.465,94.948,4,20954.0,46,0,1.3319967774805583,-0.2733935178710011
36,197800,0,0.461,0.885,9,-6.67,1,0.0568,0.0565,0.0,0.0513,0.931,173.068,4,1605.0,27,0,2.4151948977141124,-0.911211908378774
0,296880,0,0.171,0.129,7,-25.596,1,0.0358,0.956,0.905,0.135,0.04,159.775,4,101.0,2,2,-4.868124519499708,-3.1743347750385182
48,259547,0,0.702,0.77,7,-5.34,1,0.0648,0.59,3.88e-05,0.0861,0.915,95.215,4,18656.0,42,0,1.4628288352053715,0.24806283938695597
44,162800,0,0.435,0.239,5,-16.52,0,0.0578,0.906,3.76e-05,0.109,0.517,73.393,4,106551.0,53,3,-2.4792162150498522,-0.07060322229432234
15,188749,0,0.343,0.236,0,-13.113,0,0.032,0.904,0.946,0.0794,0.186,97.024,4,116214.0,34,2,-3.296302973748485,-2.1552692333592303
28,56333,0,0.496,0.491,7,-10.941,1,0.659,0.282,1.6e-06,0.606,0.641,85.335,4,33506.0,64,1,-0.5423042591112495,2.395579354329567
42,241070,0,0.56,0.713,7,-8.455,1,0.0311,0.0601,0.000204,0.0682,0.706,163.969,4,830806.0,61,0,1.683151867582081,-0.979039979492897
36,186840,0,0.793,0.507,1,-10.693,0,0.164,0.141,0.0,0.231,0.69,120.05,4,1641296.0,63,0,0.8379085907614497,0.7749137073531047
31,206240,0,0.584,0.451,5,-8.795,1,0.0421,0.0671,0.0,0.323,0.922,109.733,4,21606.0,36,0,0.9653653742219098,0.3838448084393043
9,241641,0,0.86,0.911,10,-9.381,0,0.107,0.0977,0.138,0.478,0.92,108.67,4,5492.0,27,0,2.194603125756635,1.244602376442518
9,264653,0,0.862,0.554,4,-11.092,0,0.0984,0.11,0.0,0.0713,0.846,143.993,4,220.0,16,0,1.5185457177504431,0.27581778980300864
27,109253,0,0.646,0.587,9,-6.766,0,0.906,0.493,0.0,0.328,0.929,157.755,3,23593.0,71,1,0.868123087158042,2.3968183389097084
13,288587,0,0.689,0.503,4,-15.493,1,0.0758,0.849,0.0,0.27,0.926,114.088,4,438.0,13,3,-0.43345633692148605,0.6473830773205304
51,191423,0,0.629,0.223,5,-7.079,0,0.0294,0.924,1.91e-06,0.113,0.123,106.954,4,30536.0,66,3,-1.5222431662241311,-0.6317738824022066
49,188827,0,0.73,0.839,7,-7.949,1,0.0471,0.376,0.0,0.238,0.891,133.04,4,18494.0,43,0,1.8410977707686005,0.49399551611527054
22,275813,0,0.4,0.563,2,-5.145,1,0.0398,0.84,0.0,0.478,0.44,96.427,3,127889.0,53,3,-0.46318716808538235,-0.450533976895552
39,296227,0,0.526,0.69,8,-5.223,1,0.0769,0.448,0.0,0.0935,0.551,164.002,4,70692.0,49,0,1.1861385456391542,-1.2759597843350823
21,194090,0,0.776,0.863,7,-5.749,1,0.0447,0.0535,1.73e-05,0.15,0.908,124.036,4,24132.0,40,0,2.61991372493296,0.39208963587062207
44,268467,0,0.703,0.411,11,-13.881,0,0.0346,0.342,0.565,0.0895,0.763,136.139,4,1710498.0,71,2,-0.2544426507296749,-0.7679911608616987
37,62396,0,0.707,0.474,11,-16.414,0,0.934,0.783,0.0,0.191,0.645,77.137,3,128057.0,82,1,-1.6023576135641424,3.0420452927083548
39,348920,0,0.506,0.487,10,-9.377,0,0.0362,0.536,1.85e-06,0.529,0.48,88.363,4,123495.0,51,3,-0.436730956783421,-0.205201483393171
54,220980,0,0.708,0.889,1,-2.879,1,0.0622,0.46,0.0,0.113,0.645,128.05,4,1035846.0,67,0,1.9991115528332764,-0.22533127072653455
19,209600,0,0.247,0.0731,5,-23.706,1,0.0909,0.887,7.85e-06,0.279,0.461,80.459,3,11.0,34,3,-3.906287839220339,-0.3014514602105844
68,237961,0,0.677,0.74,2,-6.528,1,0.0243,0.242,0.0146,0.105,0.679,110.193,4,274403.0,63,0,1.4844619386933304,-0.2644407112193545
30,249475,0,0.594,0.936,10,-4.965,1,0.0807,0.0682,0.0,0.275,0.848,131.979,4,26549.0,43,0,2.524996488407912,-0.11833446436392024
18,133200,0,0.665,0.389,1,-9.513,1,0.837,0.335,0.0,0.164,0.565,95.129,4,6155.0,57,1,-0.42905771393949715,1.9671981087362043
16,217880,0,0.748,0.562,2,-11.43,1,0.0543,0.637,0.00157,0.0392,0.959,100.808,4,222.0,12,0,0.45451611976972767,0.5694230162098256
7,202133,0,0.711,0.0723,5,-18.913,1,0.0412,0.828,3.27e-05,0.0775,0.518,79.666,4,3452.0,18,3,-2.464800685392357,0.4266946408235854
34,308200,0,0.767,0.331,1,-16.749,1,0.0503,0.0843,0.108,0.0942,0.705,94.083,4,21061.0,45,0,-0.23283370471597675,0.02892211866381931
30,198402,0,0.793,0.765,5,-4.817,0,0.0369,0.00134,0.0,0.0932,0.802,125.967,4,36228.0,30,0,2.482129633659221,0.13403830842408726
35,198562,0,0.722,0.592,2,-6.466,1,0.145,0.273,0.0,0.12,0.758,170.098,4,15395.0,38,0,1.6119307498666153,-0.03888462095941359
25,259753,0,0.354,0.922,4,-5.462,0,0.11,0.0708,0.0601,0.159,0.339,170.127,4,6254.0,25,0,1.582924314746786,-1.8866390283821426
57,199809,0,0.164,0.848,1,-25.455,1,0.204,0.00612,0.949,0.81,0.0192,112.52,4,1824.0,55,2,-2.545450383508314,-1.295209077190819
10,238773,0,0.388,0.275,7,-21.599,0,0.0348,0.881,0.873,0.115,0.647,146.596,4,8584.0,29,2,-2.9653421170517404,-1.686792560815505
38,197333,0,0.763,0.566,7,-9.33,1,0.0419,0.659,0.0,0.0656,0.966,87.043,4,30713.0,48,0,0.5846446726327342,0.7725665377540862
7,188773,0,0.329,0.274,7,-9.035,1,0.0287,0.374,4.73e-06,0.135,0.225,86.971,4,24479.0,44,3,-1.3408205570535978,-1.192562385519162
36,151613,0,0.629,0.321,0,-10.73,1,0.0483,0.879,0.0,0.239,0.694,74.657,4,18494.0,43,3,-1.1232069318894562,0.7670213281351651
13,142400,0,0.597,0.257,9,-17.063,0,0.0422,0.97,0.0,0.0934,0.921,110.417,4,9607.0,33,3,-1.5511604147997473,0.6122560815546706
37,262800,0,0.676,0.642,9,-11.175,1,0.0388,0.453,3.71e-06,0.0929,0.796,125.126,4,3594.0,26,0,0.7681346383238433,-0.1373725106323154
24,365147,0,0.551,0.309,9,-13.715,0,0.0272,0.614,0.000227,0.292,0.284,105.959,4,5138.0,29,3,-1.4174529326987055,-0.8401923075593293
7,214773,0,0.71,0.6,7,-10.365,0,0.0366,0.72,0.000191,0.0949,0.884,119.855,4,216.0,7,0,0.4974541889431654,0.3102496672553804
31,316840,0,0.898,0.359,6,-8.886,0,0.0734,0.00282,0.000867,0.184,0.925,122.994,4,8877.0,32,0,1.5146626312194587,0.5417905703727167
16,172760,0,0.653,0.754,4,-8.235,0,0.0407,0.215,0.0,0.383,0.795,131.818,4,40632.0,36,0,1.555925584183881,0.4650252496758931
35,300020,0,0.612,0.898,6,-2.382,1,0.0349,0.215,0.0,0.598,0.827,148.505,3,8939.0,34,0,2.6252450757203865,0.091105497947639
9,242413,0,0.339,0.605,7,-6.209,1,0.0321,0.451,0.0,0.114,0.199,142.493,4,8411.0,40,3,-0.036507348864190395,-1.885646423880966
55,273547,0,0.73,0.804,11,-7.598,0,0.17,0.00224,0.719,0.0629,0.815,129.992,4,23627.0,44,0,1.6364548585608583,-0.7797001091424222
24,167165,0,0.56,0.368,7,-8.487,1,0.0292,0.86,0.0,0.176,0.591,104.389,4,1358.0,28,3,-0.7894829154606106,-0.020133438161672866
35,68838,0,0.636,0.271,11,-15.255,0,0.956,0.416,0.0,0.389,0.376,86.835,5,128057.0,82,1,-1.8723975786353348,2.7477552662562745
30,102987,0,0.669,0.606,1,-13.628,0,0.934,0.695,0.0,0.738,0.371,115.453,1,23593.0,71,1,-1.1186623229556154,3.099951003318607
21,158916,0,0.316,0.205,7,-12.12,1,0.0396,0.978,1.27e-05,0.134,0.361,95.324,4,308.0,42,3,-2.4552265482519826,-0.7839967531857212
41,271173,0,0.202,0.454,5,-7.189,1,0.0295,0.435,0.0,0.178,0.175,186.864,4,7660.0,28,3,-0.40955523692379914,-2.5532505513576202
28,93973,0,0.661,0.518,0,-8.538,1,0.889,0.596,0.0,0.679,0.668,128.114,3,23593.0,71,1,-0.1709562561344765,3.057938345189309
6,238051,0,0.434,0.644,9,-13.18,0,0.0588,0.0113,1.15e-05,0.284,0.751,113.225,4,866.0,29,0,0.5925571991563017,-0.32708385915437493
9,328867,0,0.457,0.575,7,-11.926,1,0.0496,0.5,0.0021,0.286,0.679,138.962,4,1432.0,10,3,0.06721610082149691,-0.7722717068377019
36,277067,0,0.46,0.626,7,-5.163,1,0.0293,0.0661,2.44e-05,0.128,0.356,136.04,4,903800.0,64,0,1.0318119575206544,-1.5424122908186604
29,280333,0,0.667,0.639,10,-7.882,0,0.023,0.209,0.000525,0.0936,0.461,104.921,4,1405.0,29,0,0.8668326591070189,-0.6432093641271516
49,184088,0,0.844,0.596,4,-7.79,0,0.0365,0.0574,0.237,0.0706,0.839,139.973,4,80829.0,58,0,1.744396409460543,0.056911307051942125
48,332973,0,0.319,0.329,2,-7.433,1,0.0324,0.855,1.86e-06,0.0864,0.205,128.659,3,255714.0,59,3,-1.386081268786805,-2.040796300195793
0,188600,0,0.39,0.326,1,-10.291,1,0.0343,0.988,0.000515,0.104,0.553,94.675,4,3743.0,19,3,-1.6139281743540503,-0.5632219978328217
16,153345,0,0.468,0.794,9,-7.333,1,0.0327,0.16,0.899,0.0901,0.867,150.723,4,17291.0,44,2,1.0342577835666382,-1.53914248825985
21,238028,0,0.454,0.413,0,-12.616,1,0.0343,0.0557,0.0,0.0896,0.711,159.292,4,199.0,37,0,0.3860030435501693,-1.0480987392995922
61,181824,0,0.574,0.648,5,-3.8,0,0.0278,0.347,0.00544,0.107,0.488,147.983,4,1082529.0,72,0,1.2089587325301465,-0.8569004639562441
2,184307,0,0.515,0.0848,0,-24.254,1,0.042,0.995,0.94,0.119,0.603,96.403,4,7302.0,30,2,-4.091729593369738,-0.8072232630086739
35,79533,0,0.711,0.672,0,-8.05,0,0.943,0.476,0.0,0.558,0.742,74.777,5,613060.0,90,1,0.20571184677388907,3.556947787584328
24,299053,0,0.855,0.673,6,-8.83,1,0.218,0.28,9.21e-05,0.105,0.406,90.065,4,70621.0,46,0,0.8093350807273512,0.28880558211248636
6,188778,0,0.492,0.536,1,-11.384,1,0.0267,0.199,1.07e-05,0.277,0.74,86.288,4,1126.0,31,0,0.16680072990714678,0.11145476470818476
12,221280,0,0.541,0.227,0,-13.076,0,0.0381,0.895,0.0587,0.113,0.292,120.914,4,7271.0,29,3,-1.9538689596032643,-0.7836144642824665
52,207667,0,0.707,0.474,9,-10.025,1,0.0379,0.202,4.85e-05,0.298,0.942,80.762,4,464746.0,62,0,0.7496511231868142,0.9378176984659155
24,261120,0,0.62,0.348,2,-14.601,0,0.056,0.824,0.0559,0.0998,0.472,180.01,4,2590.0,23,3,-0.9727006646572514,-0.9015092924245355
35,251987,0,0.737,0.796,2,-8.792,0,0.0314,0.104,0.0145,0.0633,0.883,126.681,4,5900.0,33,0,2.050646130825216,-0.07681707027927304
41,198485,1,0.777,0.542,11,-11.288,1,0.302,0.2,1.56e-06,0.795,0.124,117.05,4,10376.0,55,1,-0.1460619864137875,1.3648565995253386
36,467000,0,0.795,0.349,11,-10.032,0,0.13,0.12,6.17e-05,0.0757,0.53,118.795,4,1582426.0,73,0,0.5854456444095038,-0.7175128017912408
13,135520,0,0.827,0.386,9,-7.922,1,0.0341,0.692,0.0,0.253,0.946,95.634,4,811.0,36,0,0.35319548908377446,1.3831914994397856
0,197016,0,0.403,0.316,7,-14.457,0,0.0472,0.993,0.0255,0.448,0.285,116.625,4,1428.0,15,3,-2.329734808785981,-0.32790219240030427
30,223530,0,0.629,0.538,9,-8.642,0,0.115,0.679,0.0,0.0463,0.892,163.735,4,72222.0,61,0,0.7329988245682172,-0.20661909496425845
1,288117,0,0.672,0.875,0,-6.527,1,0.0766,0.00975,0.000523,0.236,0.849,139.999,4,44522.0,57,0,2.5191978842295,-0.159261748316487
7,144867,0,0.671,0.447,2,-8.879,1,0.0271,0.402,0.0,0.124,0.747,104.005,3,261.0,9,0,0.352714969014064,0.33264412482153166
36,239949,0,0.818,0.93,8,-5.886,0,0.0463,0.0286,0.0,0.154,0.968,138.036,4,94450.0,50,0,3.0570037183014893,0.3198400138004029
3,218200,0,0.755,0.235,9,-14.314,1,0.0455,0.751,4.26e-06,0.0793,0.473,124.159,4,850.0,22,3,-1.2118658415960881,-0.008380846596056514
44,194444,0,0.721,0.653,6,-9.174,1,0.0297,0.0524,1.16e-05,0.171,0.887,117.094,4,19426.0,39,0,1.6397529811527194,0.3681670270688457
9,258480,0,0.481,0.788,5,-11.304,1,0.032,0.0124,3.21e-05,0.947,0.544,145.2,4,4297.0,31,0,1.0558911149386543,0.34547496729482996
32,247920,0,0.682,0.489,2,-8.146,0,0.0393,0.744,0.0,0.0841,0.731,84.309,4,51889.0,51,3,-0.009747752805479931,0.1512685208495258
17,301267,0,0.729,0.722,9,-6.618,0,0.0309,0.272,3.17e-05,0.301,0.891,119.708,4,1651.0,24,0,1.8451229610500077,0.24649216948255676
37,340114,0,0.475,0.729,9,-6.44,0,0.0711,0.682,0.000584,0.0486,0.674,164.235,4,5721.0,28,0,0.944542516373531,-1.4259310452662464
11,123067,0,0.358,0.969,5,3.273,0,0.0676,0.735,0.0,0.231,0.962,183.868,4,8887.0,49,0,2.564601097116059,-0.6687599305850175
18,272000,0,0.525,0.944,2,-3.477,1,0.0797,0.129,0.000503,0.255,0.316,111.01,4,43161.0,45,0,1.6799764658580212,-0.9319945356332552
60,289811,0,0.521,0.0998,0,-17.308,0,0.0997,0.986,0.868,0.234,0.311,151.094,3,17231.0,65,2,-3.2636790048782167,-1.6476227684276932
25,150226,0,0.33,0.163,10,-21.464,0,0.0483,0.915,0.000481,0.331,0.284,119.27,4,2.0,28,3,-3.387870637400695,-0.42575857402817374
37,89640,0,0.696,0.617,3,-10.199,1,0.928,0.498,0.0,0.699,0.564,128.11,3,613060.0,90,1,-0.08969942802764781,3.157266967909136
9,154693,0,0.59,0.539,8,-7.513,1,0.0259,0.506,0.0,0.361,0.768,134.046,4,20404.0,40,0,0.6234787130681552,0.31387823030347767
51,213577,0,0.756,0.773,1,-4.332,1,0.0424,0.101,0.0,0.104,0.773,112.019,4,3820336.0,80,0,2.230961494872903,0.09621110831779987
1,250827,1,0.389,0.997,10,-5.033,0,0.192,2.49e-05,0.00474,0.831,0.094,116.163,4,2348.0,12,0,1.192208420576179,-0.24431478621021788
47,128746,1,0.493,0.653,7,-5.636,1,0.0459,0.0143,0.0,0.641,0.286,159.919,4,222547.0,60,0,1.057954713596478,-0.24444911521882495
9,224333,0,0.485,0.741,7,-13.83,1,0.0638,0.039,0.0511,0.0828,0.878,184.053,4,1771.0,28,0,1.3862745833744992,-0.9078936261465798
5,205133,0,0.784,0.533,8,-9.754,1,0.392,0.783,0.0,0.0573,0.812,96.01,4,23185.0,34,0,0.03670877443835021,1.3048581469506324
36,238733,0,0.718,0.948,8,-6.261,1,0.0279,0.411,6.43e-05,0.19,0.961,132.1,4,18895.0,37,0,2.3260082324790474,0.2219336971933987
36,78267,0,0.714,0.557,5,-13.505,0,0.906,0.42,0.0,0.772,0.499,112.598,5,613060.0,90,1,-0.6225479094796339,3.419238268023128
41,269573,0,0.382,0.546,0,-10.896,1,0.0499,0.166,0.0,0.941,0.397,131.809,4,25766.0,42,3,-0.09594104360670214,0.04167823316830773
45,285187,0,0.594,0.512,9,-6.812,1,0.0321,0.112,1.03e-05,0.109,0.0799,119.995,4,1453780.0,69,3,0.2989924179407675,-1.4152660970843307
12,140667,0,0.542,0.41,0,-9.932,0,0.0545,0.976,0.895,0.0661,0.81,154.114,4,1216.0,24,2,-1.1591748104276418,-1.10941467841095
26,178120,0,0.554,0.765,2,-7.772,1,0.0346,0.649,0.0,0.321,0.849,165.025,4,2188.0,31,0,1.1717302789396056,-0.021303123846460822
43,298333,0,0.762,0.867,2,-7.157,0,0.0335,0.517,9.1e-05,0.0788,0.961,133.97,4,1552.0,41,0,2.041474578934041,-0.019588429337362375
42,201452,0,0.814,0.631,9,-5.684,1,0.196,0.212,0.0,0.445,0.55,92.053,4,40877.0,50,0,1.1714494984986683,1.1732228892088992
32,241787,0,0.683,0.6,7,-5.782,1,0.0289,0.466,0.0,0.63,0.5,108.033,4,13805.0,27,0,0.6440229787407827,0.5703389446166278
52,194133,0,0.62,0.883,7,-3.884,1,0.146,0.195,0.0,0.0428,0.951,169.939,4,92502.0,51,0,2.732120097814233,-0.28925740786447623
28,228833,0,0.231,0.707,7,-4.467,1,0.0516,0.0947,0.0,0.069,0.303,73.956,3,16926.0,30,0,0.3685596962645648,-1.6661025015284754
0,169744,0,0.817,0.646,0,-7.555,0,0.0501,0.636,0.492,0.156,0.963,98.93,4,72.0,3,0,0.708680648358885,0.5312188601239356
53,208260,0,0.389,0.479,5,-8.029,1,0.0438,0.256,0.0,0.124,0.301,152.309,4,206143.0,66,3,0.011608492644613964,-1.5403666674190708
13,202408,0,0.75,0.527,6,-17.029,1,0.0419,0.707,0.000899,0.135,0.943,123.701,4,1750.0,9,0,-0.18501072831687862,0.7268608133786235
31,213080,0,0.78,0.846,9,-5.525,1,0.0459,0.195,0.0,0.105,0.963,96.062,4,761101.0,66,0,2.327066998153768,0.5605097141147214
22,219661,0,0.509,0.368,0,-11.483,1,0.0872,0.846,5.93e-06,0.153,0.567,120.877,4,3378.0,21,3,-1.075769397651606,-0.34302780260905297
19,201107,0,0.277,0.0762,9,-19.369,0,0.0518,0.98,0.000605,0.11,0.209,85.21,4,27.0,31,3,-3.7995771788917194,-0.9984788015168605
3,238376,0,0.578,0.52,4,-7.051,1,0.0712,0.797,0.0,0.545,0.657,75.875,1,2256.0,19,3,-0.3013905882853881,0.7798593470736159
44,199320,0,0.538,0.532,6,-9.61,0,0.0249,0.555,7.27e-05,0.118,0.433,77.018,4,50972.0,51,3,-0.5103320496570143,-0.359928751012072
35,116533,0,0.68,0.543,7,-11.982,0,0.889,0.381,0.0,0.401,0.728,110.954,3,613060.0,90,1,-0.1252792872523406,2.7393265408299667
11,200893,0,0.541,0.666,11,-11.425,0,0.0289,0.00013,0.178,0.103,0.891,128.906,4,1108.0,22,0,1.1670883986535292,-0.48642135359608624
15,134920,0,0.552,0.502,7,-15.487,1,0.0369,0.892,0.938,0.138,0.76,109.904,4,8433.0,32,2,-1.7872120922244945,-0.6656410874824225
32,222880,0,0.488,0.795,4,-6.227,1,0.0378,0.125,0.0,0.311,0.914,177.065,5,1105.0,27,0,2.2039895971270953,-0.5250565032025748
6,309427,0,0.591,0.485,0,-13.887,1,0.05,0.887,0.00914,0.213,0.233,117.78,4,8110.0,45,3,-1.3861100961504726,-0.7484093972428049
35,238467,0,0.773,0.357,4,-12.405,1,0.0514,0.105,0.000726,0.106,0.833,105.289,4,10571.0,35,0,0.5354206463416227,0.4058183293364681
40,273427,0,0.706,0.8,9,-9.421,0,0.0516,0.0333,0.0377,0.0488,0.724,122.396,4,38949.0,48,0,1.7919302356971207,-0.4074975805827545
28,115280,0,0.666,0.63,10,-8.702,1,0.922,0.249,0.0,0.31,0.729,93.93,3,23593.0,71,1,0.45455418690165683,2.627511261586863
19,76000,0,0.632,0.553,0,-9.441,1,0.957,0.322,0.0,0.287,0.874,166.442,5,6155.0,57,1,0.6719479377557042,2.3914465311061313
38,67853,0,0.764,0.438,9,-11.309,0,0.926,0.562,0.0,0.34,0.602,55.427,3,613060.0,90,1,-0.9687148766791377,3.3783667999426066
9,174707,0,0.352,0.351,6,-11.158,0,0.0343,0.635,0.0,0.385,0.434,81.031,4,549.0,29,3,-1.515134277704508,-0.21554199014776015
33,272262,0,0.595,0.817,5,-5.69,1,0.0346,0.469,2.04e-06,0.716,0.762,142.229,4,167642.0,56,0,1.5658265093221406,0.45853910215361665
17,251252,0,0.64,0.63,5,-11.04,0,0.0532,0.355,1.37e-05,0.394,0.565,132.205,4,48174.0,40,0,0.518696486657464,0.028418576878936234
13,274911,0,0.767,0.795,9,-7.686,1,0.0971,0.262,0.00164,0.22,0.839,143.64,4,1385393.0,70,0,2.022022155076445,0.19879740300618842
23,137947,0,0.414,0.645,2,-5.47,1,0.0673,0.751,0.0,0.155,0.857,143.908,4,914.0,19,0,0.6281048276640213,-0.33609577748812886
36,94973,0,0.769,0.452,7,-12.029,1,0.901,0.418,0.0,0.371,0.828,46.732,4,613060.0,90,1,-0.5383898052949628,3.6243770085980267
42,239267,0,0.662,0.891,3,-7.245,1,0.0349,0.0103,3.64e-06,0.634,0.743,107.75,4,214038.0,63,0,2.0503892468901594,0.7408429521338304
39,220000,0,0.764,0.454,1,-8.514,1,0.0315,0.859,2.81e-05,0.0758,0.488,130.032,4,20397.0,42,3,-0.1906061514022141,-0.16499400319925925
14,121827,0,0.557,0.498,10,-10.228,1,0.0329,0.884,0.167,0.11,0.962,111.93,4,35765.0,44,3,-0.33493013584794235,0.2678132872311525
23,204027,0,0.489,0.918,2,-3.306,1,0.0643,0.0301,0.00018,0.104,0.767,138.978,4,208371.0,56,0,2.4751910720763335,-0.779029000104567
1,164760,0,0.508,0.279,9,-14.063,1,0.0565,0.85,0.0,0.239,0.573,130.449,4,85225.0,47,3,-1.5127517752129906,-0.06639639924161479
73,218808,0,0.413,0.521,9,-4.469,1,0.0466,0.162,0.0,0.323,0.532,103.391,4,886529.0,71,0,0.6107387493923496,-0.6028054106394417
32,204133,0,0.484,0.739,1,-5.5,1,0.0343,0.00106,0.0,0.172,0.463,149.875,4,40904.0,50,0,1.5528861669446699,-1.1291596974821543
25,223307,0,0.56,0.663,9,-10.394,1,0.0663,0.00285,0.0,0.127,0.722,114.202,4,5482.0,26,0,1.1144609020916443,-0.32362824155813863
7,206381,0,0.78,0.593,10,-6.496,0,0.0244,0.00333,0.00671,0.0883,0.962,106.98,4,8416.0,45,0,1.9946850396049334,0.41612794791493707
3,185227,0,0.644,0.451,8,-10.413,1,0.11,0.698,0.151,0.061,0.641,135.913,4,5513.0,32,3,-0.30472692923211475,-0.23676311756793875
22,197682,0,0.495,0.765,1,-3.26,0,0.0351,0.103,0.0,0.406,0.406,79.999,4,3283.0,28,0,1.1587366909570673,-0.2333136676597139
45,235840,0,0.891,0.794,4,-5.377,0,0.0509,0.0213,0.0,0.196,0.805,97.002,4,26851.0,40,0,2.443104056054786,0.7098032912981108
26,273573,0,0.672,0.935,5,-6.13,0,0.038,0.00307,0.0548,0.0449,0.964,126.057,4,8184.0,33,0,2.754034544524043,-0.36989164993870555
9,157253,0,0.435,0.195,2,-14.734,1,0.0281,0.593,0.0,0.109,0.523,92.386,4,5844.0,30,3,-1.8232867001675876,-0.35309619475221876
