id_songs,name_song,popularity_songs,duration_ms,explicit,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,followers,genres,name_artists,popularity_artists
2T1LyJnwFP99hFSB4Avc3o,No Mo' Bench and Board,0,190440,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.615,0.338,5,-10.603,1,0.144,0.892,0.00218,0.0837,0.973,93.704,4,1064.0,['calypso'],Wilmoth Houdini,21
2Ud4ur2SnjfQ7fE5RMU8vi,"Rum and Coca-Cola, Pt. 1",1,186985,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.64,0.294,11,-12.828,1,0.0464,0.976,0.00143,0.421,0.676,146.133,4,1064.0,['calypso'],Wilmoth Houdini,21
2nlFwIzTjS0DLMQqMmZHha,Uncle Jo' Gimme Mo',3,191160,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.572,0.261,4,-13.453,0,0.155,0.978,5.2e-05,0.207,0.962,88.85,4,1064.0,['calypso'],Wilmoth Houdini,21
7iQ4XP5HusFYoguZc3twzb,The Devil Behind Me,5,188333,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.595,0.576,1,-10.043,1,0.0628,0.948,0.0679,0.195,0.932,100.726,4,1064.0,['calypso'],Wilmoth Houdini,21
3JqYR8Vwuy8Qy0PNnHFL4H,African Love Call,4,174629,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.601,0.619,9,-6.788,1,0.253,0.967,0.000262,0.146,0.928,103.443,4,1064.0,['calypso'],Wilmoth Houdini,21
7qHNkeicjQtrHaNZTEEKOA,The Cooks in Trinidad,3,198133,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.72,0.298,5,-11.81,1,0.407,0.937,0.00327,0.069,0.965,89.238,4,1064.0,['calypso'],Wilmoth Houdini,21
4vsM6bQlAKb2abMsoKsZuJ,The Welcome of Their Majesties,2,175000,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.693,0.467,2,-8.372,0,0.159,0.987,0.127,0.0966,0.911,88.094,4,1064.0,['calypso'],Wilmoth Houdini,21
7Ddqj1l9LMovnQ0CTmmvBT,"He Dead, He Gone Already",1,149147,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.539,0.69,2,-9.512,1,0.291,0.806,0.0,0.455,0.653,171.395,4,1064.0,['calypso'],Wilmoth Houdini,21
2qtQYHlO8owaDsWfXQGOs6,The Million Dollar Pair of Feet,0,179696,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.558,0.113,0,-18.911,1,0.0735,0.994,0.0749,0.378,0.837,148.521,4,1064.0,['calypso'],Wilmoth Houdini,21
4eFPELeAmfQ5aC6KJ1QM7F,Johnny Take Me Wife,1,181493,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.81,0.448,0,-8.841,1,0.0637,0.986,0.0524,0.122,0.954,92.005,4,1064.0,['calypso'],Wilmoth Houdini,21
6oRU9o4keCMkZVTgYfPtE2,Good Night Ladies and Gents,2,185800,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.501,0.334,7,-11.094,1,0.0516,0.942,0.0,0.0806,0.864,100.593,4,1064.0,['calypso'],Wilmoth Houdini,21
3Aq9gGpIQODBgJHBVOcOFQ,Tiger Tom Kill Tiger Cat,1,172533,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.75,0.307,7,-13.533,1,0.383,0.855,0.000974,0.104,0.963,97.685,4,1064.0,['calypso'],Wilmoth Houdini,21
54KdnduEWo7AhHjw8vz8JE,"Rum and Coca-Cola, Pt. 2",2,201352,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.661,0.26,11,-13.268,1,0.039,0.986,0.00252,0.162,0.764,145.78,4,1064.0,['calypso'],Wilmoth Houdini,21
6Dc1xg0fXNY36eQ3DUIXyQ,Stop Coming and Come,2,185733,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.735,0.284,5,-13.056,1,0.064,0.982,0.0498,0.106,0.961,88.283,4,1064.0,['calypso'],Wilmoth Houdini,21
6jS5q1bqJSa8vmRubSPJ9v,Glorious Centenary,1,173107,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.628,0.338,2,-11.789,1,0.131,0.987,0.000411,0.0644,0.89,103.958,4,1064.0,['calypso'],Wilmoth Houdini,21
3YJbYeP8MpBXkux5NXhVna,Caroline,0,182600,0,62vfc9z4z77qmgqTKXNb5S,1940-01-01,0.529,0.641,2,-3.467,1,0.0386,0.987,0.0161,0.359,0.809,107.595,4,1064.0,['calypso'],Wilmoth Houdini,21
2hdOBlTkksfyLjQdkYZxV7,Bella Ciao,13,172176,0,00Y3GHE05vYQ32yXoJxRpe,1940-12-13,0.32,0.991,9,-7.047,0,0.22,0.5,4.38e-06,0.226,0.545,167.532,4,1179.0,['brazilian ska'],Skamoondongos,10
3mrBZJOxpuihNsMY1XwTaP,Take It Easy - 1988 Remaster,11,196140,0,4QwVIOQSO1QfLfmceOLJJI,1940,0.649,0.296,10,-10.336,1,0.0825,0.922,0.00201,0.115,0.805,170.667,4,398.0,['danish jazz'],Leo Mathisen,13
780gslfrV2jiap5CiSQudk,Anita - 1988 Remastered Version,5,157607,0,4QwVIOQSO1QfLfmceOLJJI,1940,0.693,0.579,0,-7.814,1,0.0585,0.872,0.353,0.115,0.88,156.367,4,398.0,['danish jazz'],Leo Mathisen,13
5VeicIV3MJWM0xUzLGvAN8,Bonustrack: Ain't She Sweet - 1988 Remaster,1,164973,0,4QwVIOQSO1QfLfmceOLJJI,1942,0.596,0.27,0,-14.792,1,0.0417,0.994,0.84,0.136,0.748,98.258,4,398.0,['danish jazz'],Leo Mathisen,13
5racuWb1q5UIiaQLbuTVxJ,It All Depends on You - 1988 Remaster,2,161227,0,4QwVIOQSO1QfLfmceOLJJI,1942,0.47,0.26,9,-17.589,0,0.0321,0.992,0.749,0.149,0.762,83.575,4,398.0,['danish jazz'],Leo Mathisen,13
3TW2pSZP1GBj72bOgXTZbe,Ain't She Sweet?,0,160462,0,4QwVIOQSO1QfLfmceOLJJI,1942,0.615,0.204,0,-17.132,1,0.0648,0.991,0.0641,0.202,0.554,102.816,4,398.0,['danish jazz'],Leo Mathisen,13
5wCffMOvKq1Z9kAyclsPm5,It All Depends On You,0,152612,0,4QwVIOQSO1QfLfmceOLJJI,1942,0.45,0.191,0,-18.875,1,0.0406,0.995,0.182,0.196,0.681,82.623,4,398.0,['danish jazz'],Leo Mathisen,13
06VUkF86K3R0myYKmIzZsn,Sentimental Journey,0,175327,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.44,0.077,10,-23.436,1,0.0548,0.991,0.848,0.513,0.313,74.006,4,398.0,['danish jazz'],Leo Mathisen,13
0BCyU99t3PdLgwgacK6HdV,Liza,0,159374,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.501,0.128,5,-27.375,1,0.0582,0.995,0.87,0.137,0.844,153.813,4,398.0,['danish jazz'],Leo Mathisen,13
0zRO9Dn9mEjvARInhYGOEO,Copenhagen Blues,0,150820,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.679,0.398,5,-20.199,0,0.47,0.963,0.527,0.404,0.964,153.26,4,398.0,['danish jazz'],Leo Mathisen,13
1etkSZGo7zGbe4kRyhaBKS,Midnight In Münich,0,178311,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.564,0.0544,1,-25.508,1,0.0553,0.991,0.904,0.502,0.617,134.946,4,398.0,['danish jazz'],Leo Mathisen,13
1tBg9bWVWAjGiVPhS4LEZl,Buggle Call Rag,0,179343,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.733,0.321,3,-20.235,1,0.0977,0.963,0.899,0.394,0.927,135.597,4,398.0,['danish jazz'],Leo Mathisen,13
2RN6uoBIrS3lyYAJV3vnKr,Tippin' At The Terrace,0,186292,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.742,0.4,10,-14.771,1,0.0511,0.965,0.33,0.245,0.857,108.164,4,398.0,['danish jazz'],Leo Mathisen,13
3BjbvJFYI2iOHqKdnjxEb2,Slow Motion,0,171987,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.436,0.247,5,-17.823,1,0.0417,0.956,0.822,0.845,0.669,143.692,4,398.0,['danish jazz'],Leo Mathisen,13
3CeQCuAXYDtfrQPSjE4EP9,L. M. Blues,0,171381,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.491,0.374,6,-16.998,1,0.193,0.989,0.871,0.379,0.867,204.291,4,398.0,['danish jazz'],Leo Mathisen,13
3rtB66Wiy9bsX6MfPckGO7,Birth Of The Blues,0,176280,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.636,0.0962,2,-21.198,1,0.0502,0.993,0.47,0.64,0.516,145.588,4,398.0,['danish jazz'],Leo Mathisen,13
4FV1maK6T5miej80LN2jyR,To Be Or Not To Be,0,161681,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.719,0.383,3,-14.725,1,0.0841,0.955,0.00215,0.721,0.858,157.527,3,398.0,['danish jazz'],Leo Mathisen,13
4SqHQZXeHVlaiH1j8AC7Ys,Take It Easy,0,191453,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.627,0.287,3,-15.165,1,0.0855,0.911,5.5e-05,0.287,0.851,172.157,4,398.0,['danish jazz'],Leo Mathisen,13
4dCdf6zazqZ4h5EYUsPH1g,It All Depends On You,0,152612,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.455,0.187,0,-18.939,1,0.04,0.995,0.143,0.182,0.708,79.89,4,398.0,['danish jazz'],Leo Mathisen,13
4qZ6d6FxQ0JwJDzj6S2Kkx,Hot Spot Blues,0,181253,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.605,0.416,7,-10.903,0,0.134,0.92,0.0486,0.459,0.814,164.497,4,398.0,['danish jazz'],Leo Mathisen,13
4zrNBrlRdp5HS1I2uA1Z4X,De 24 røvere,0,163904,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.875,0.353,5,-20.571,1,0.18,0.88,0.0171,0.924,0.773,105.843,4,398.0,['danish jazz'],Leo Mathisen,13
57ZqG3YxNLhdzPmx9WwC2R,Take The A Train,0,172293,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.671,0.379,10,-17.668,1,0.0477,0.947,0.359,0.349,0.789,95.283,4,398.0,['danish jazz'],Leo Mathisen,13
5oNjGuwmEpXCdE88LfIVnI,Makin' Whoopee,0,186530,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.549,0.186,1,-20.204,1,0.0887,0.987,0.00626,0.394,0.37,94.557,4,398.0,['danish jazz'],Leo Mathisen,13
5u7lOLQciYwYqUkVolO5dq,Jive At Volga,0,176736,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.554,0.147,5,-22.092,0,0.0537,0.939,0.204,0.335,0.619,143.589,4,398.0,['danish jazz'],Leo Mathisen,13
5yWDECaX9PxB6QNAjysj1b,Painted Rhythm,0,167684,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.631,0.28,0,-17.545,0,0.0552,0.979,0.783,0.313,0.753,99.32,4,398.0,['danish jazz'],Leo Mathisen,13
6Asbo1tTe8HdM1R71Ylkum,Eps,0,164521,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.598,0.283,3,-18.75,1,0.0543,0.964,0.803,0.262,0.547,76.171,4,398.0,['danish jazz'],Leo Mathisen,13
6CJt8oqXaacnMHRSV10rK1,Music Of The Night,0,172399,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.634,0.257,10,-15.418,1,0.0315,0.991,0.876,0.337,0.377,106.414,4,398.0,['danish jazz'],Leo Mathisen,13
725CydcwtjGmWzxRuLbVXh,Ain't She Sweet?,0,160462,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.6,0.202,0,-17.232,1,0.065,0.992,0.0841,0.181,0.569,98.411,4,398.0,['danish jazz'],Leo Mathisen,13
7tXKDRuVHFNUtBlovZhDrr,Anita,0,153505,0,4QwVIOQSO1QfLfmceOLJJI,1947,0.664,0.536,5,-13.115,1,0.0586,0.888,0.1,0.306,0.754,157.745,4,398.0,['danish jazz'],Leo Mathisen,13
69uzO5vgbFCCuwjTAxbi8x,Leo's Idea - 2009 Remaster,3,192120,0,4QwVIOQSO1QfLfmceOLJJI,1962,0.584,0.374,1,-12.24,1,0.0472,0.863,0.839,0.513,0.829,159.093,4,398.0,['danish jazz'],Leo Mathisen,13
233UWejp9O3tPhSZPgDP4I,A Wee Bit of Swing - 2009 Remaster,2,149440,0,4QwVIOQSO1QfLfmceOLJJI,1962,0.516,0.362,5,-13.705,1,0.047,0.993,0.909,0.139,0.75,118.446,4,398.0,['danish jazz'],Leo Mathisen,13
0gyAxTTftjTp1ebHLdfY12,Bonustrack: Ain't She Sweet - 1988 Remaster,2,164973,0,4QwVIOQSO1QfLfmceOLJJI,1962,0.596,0.27,0,-14.792,1,0.0417,0.994,0.84,0.136,0.748,98.258,4,398.0,['danish jazz'],Leo Mathisen,13
0F6GNGOYMBqcs4V5kFhLta,Soft Shoe Shuffle - 2009 Remaster,3,165493,0,4QwVIOQSO1QfLfmceOLJJI,1962,0.742,0.301,8,-14.886,1,0.0642,0.896,6.58e-05,0.308,0.847,80.369,4,398.0,['danish jazz'],Leo Mathisen,13
7JsxueBqDW8XvAi0De391U,By the Fireside - 2009 Remaster,2,194573,0,4QwVIOQSO1QfLfmceOLJJI,1962,0.567,0.208,8,-17.273,1,0.0428,0.957,0.636,0.0773,0.5,104.618,4,398.0,['danish jazz'],Leo Mathisen,13
0O6nZmHaIO894HRIlkECLL,Corinne Corinna - 2009 Remastered Version,1,186333,0,4QwVIOQSO1QfLfmceOLJJI,1962,0.5,0.449,10,-11.979,1,0.0947,0.971,0.706,0.123,0.781,196.065,3,398.0,['danish jazz'],Leo Mathisen,13
0T4JiyDs3b2I48yjgy0xIN,Wild Cow - 2009 Remaster,1,179133,0,4QwVIOQSO1QfLfmceOLJJI,1962,0.693,0.296,10,-12.342,1,0.0436,0.991,0.501,0.336,0.752,111.347,4,398.0,['danish jazz'],Leo Mathisen,13
1UKG660x7QX8ZppkPWXLJ9,Watch the Birdie - 1963 Remaster,1,182947,0,4QwVIOQSO1QfLfmceOLJJI,1962,0.532,0.327,1,-13.186,1,0.244,0.972,0.689,0.222,0.799,76.938,4,398.0,['danish jazz'],Leo Mathisen,13
16JHahHquFrKcMcfyC8mJS,How-How - 2009 Remaster,1,156107,0,4QwVIOQSO1QfLfmceOLJJI,1962,0.751,0.311,5,-14.656,1,0.0723,0.975,0.604,0.154,0.737,95.89,4,398.0,['danish jazz'],Leo Mathisen,13
5Fg93ShlHep5yHbS6qyG7t,It's A Hap-Hap-Happy Day - 1940 Recording,10,176840,0,3iNbmUx7BVyABcaTB4v2qQ,1940,0.872,0.308,0,-13.521,1,0.201,0.921,0.000371,0.347,0.856,107.536,4,1160.0,['music hall'],Arthur Askey,15
50l1qU4KJAKooGb7nlpt8y,The Bee Song - 1938 Recording,6,158493,0,3iNbmUx7BVyABcaTB4v2qQ,1940,0.838,0.213,3,-15.875,1,0.203,0.979,0.00047,0.108,0.707,100.315,4,1160.0,['music hall'],Arthur Askey,15
07xHuCGzmOu9wxh7BEcwQC,Adolf - 1939 Recording,1,178240,0,3iNbmUx7BVyABcaTB4v2qQ,1940,0.642,0.113,5,-19.262,1,0.109,0.993,0.000737,0.248,0.678,132.443,4,1160.0,['music hall'],Arthur Askey,15
0FxGEvK1y7SXP5gDRL8su1,Moment Musical - 1940 Recording,0,203333,0,3iNbmUx7BVyABcaTB4v2qQ,1940,0.614,0.12,5,-22.454,1,0.91,0.989,0.00242,0.109,0.258,69.894,3,1160.0,['music hall'],Arthur Askey,15
0wDu4Yb6x4pC8VfNDy5CM4,The Thing-Ummy-Bob - 1942 Recording,1,170453,0,3iNbmUx7BVyABcaTB4v2qQ,1940,0.719,0.145,2,-17.723,1,0.16,0.981,0.0917,0.192,0.694,100.719,4,1160.0,['music hall'],Arthur Askey,15
3drEqGVm2RDWmUkgkBbOmQ,What A Nice Lot Of Nazis - 1942 Recording,2,183120,0,3iNbmUx7BVyABcaTB4v2qQ,1940,0.893,0.244,0,-17.254,1,0.0591,0.985,0.0583,0.317,0.871,118.406,4,1160.0,['music hall'],Arthur Askey,15
3GFH6GHYOV1GGeMbj1AICO,We're Going To Hang Out The Washing On The Siegfried Line - 1939 Recording,4,154933,0,3iNbmUx7BVyABcaTB4v2qQ,1940,0.779,0.257,10,-19.95,1,0.116,0.989,0.272,0.141,0.837,136.04,4,1160.0,['music hall'],Arthur Askey,15
3GusC9epGQ8mNMsWFkvIV3,Thanks For Dropping In Mr Hess - 1941 Recording,1,161480,0,3iNbmUx7BVyABcaTB4v2qQ,1940,0.547,0.271,7,-14.894,1,0.618,0.973,2.73e-06,0.319,0.791,76.056,5,1160.0,['music hall'],Arthur Askey,15
7wvjcr2sLMX05bI4b7PCM0,"Kiss Me Goodnight, Sergeant Major - 1939 Recording",2,173733,0,3iNbmUx7BVyABcaTB4v2qQ,1940,0.603,0.128,0,-17.026,1,0.194,0.985,0.00687,0.192,0.548,120.072,4,1160.0,['music hall'],Arthur Askey,15
4lbq6dAHx8Wma17mE8LWCJ,I Wanna Banana - 1942 Recording,0,198387,0,3iNbmUx7BVyABcaTB4v2qQ,1940,0.653,0.266,0,-15.744,1,0.16,0.978,2.47e-05,0.102,0.796,126.351,4,1160.0,['music hall'],Arthur Askey,15
18FA3do4kEYeZR4WkpxRXP,June Night - 1988 Remaster,7,177287,0,52by2zEnqIhLTfdC3x7GMp,1940,0.584,0.191,7,-14.027,1,0.1,0.966,0.552,0.0951,0.636,176.239,4,1993.0,['jazz violin'],Svend Asmussen,27
3Xwf53Oqm9aYFzuGsRb6D6,I Heard - 1988 Remaster,1,157433,0,52by2zEnqIhLTfdC3x7GMp,1942,0.645,0.31,7,-17.82,0,0.382,0.987,0.817,0.188,0.796,137.987,4,1993.0,['jazz violin'],Svend Asmussen,27
0qnHMAyqjDIoJ23sDEL2Se,April in Portugal,0,163184,0,52by2zEnqIhLTfdC3x7GMp,1953,0.548,0.22,10,-15.791,1,0.0315,0.829,0.456,0.162,0.597,114.687,4,1993.0,['jazz violin'],Svend Asmussen,27
01MP5am9AJlhWL1zz4DKyg,I'll Never Be the Same,0,232895,0,52by2zEnqIhLTfdC3x7GMp,1954,0.446,0.203,7,-17.86,1,0.039,0.963,0.159,0.128,0.344,69.616,4,1993.0,['jazz violin'],Svend Asmussen,27
0QyhhsVu9SIWKvdK1rlJPe,Följ med mig på vägen genom liv,0,175787,0,52by2zEnqIhLTfdC3x7GMp,1950-09-18,0.637,0.227,2,-10.879,1,0.0429,0.858,0.0,0.0647,0.45,139.265,4,1993.0,['jazz violin'],Svend Asmussen,27
1Dv8o0Gov9kgQXFUHJeLeT,On The Sunny Side Of The Street,0,170240,0,52by2zEnqIhLTfdC3x7GMp,1950-09-18,0.772,0.211,1,-10.99,0,0.138,0.985,0.297,0.2,0.428,118.649,4,1993.0,['jazz violin'],Svend Asmussen,27
4aulNCztI0LhYFfGeMZBht,Et Menn'ske Li'som Du,22,240333,0,52by2zEnqIhLTfdC3x7GMp,1990,0.717,0.434,7,-13.517,0,0.446,0.896,0.0,0.265,0.708,96.71,4,1993.0,['jazz violin'],Svend Asmussen,27
2Y6iMuaQHRzMCR37ld292x,Čifte Čifte Pajtonlari,7,269267,0,6c1206EXgdXTFGNtOcOyOC,1940-11-23,0.582,0.531,5,-6.942,1,0.0276,0.113,0.000935,0.385,0.84,133.96,5,137.0,['macedonian folk'],Ansambl Biljana,11
0Z7oHZY6MsV71sGbLKmETA,Nevesto Kaleš Ubava,3,202280,0,6c1206EXgdXTFGNtOcOyOC,1940-11-23,0.456,0.495,7,-9.615,1,0.0301,0.312,5.6e-06,0.291,0.859,128.549,4,137.0,['macedonian folk'],Ansambl Biljana,11
14GcfoqHdomuJLOB4IgaoA,Edno Vreme Si Bev Ergen,3,199787,0,6c1206EXgdXTFGNtOcOyOC,1940-11-23,0.45,0.496,5,-7.499,1,0.0298,0.215,0.0,0.308,0.897,134.984,4,137.0,['macedonian folk'],Ansambl Biljana,11
1UpNxKfgXcCW1QepZB7Igw,Ajde Bolno Leži,2,186440,0,6c1206EXgdXTFGNtOcOyOC,1940-11-23,0.495,0.407,9,-7.487,0,0.0257,0.0796,3.69e-05,0.278,0.754,105.05,4,137.0,['macedonian folk'],Ansambl Biljana,11
23euAkjbbX8bknR1dAGML9,Nedaleku Od Voden Grada,1,227680,0,6c1206EXgdXTFGNtOcOyOC,1940-11-23,0.355,0.469,2,-6.988,1,0.0289,0.197,0.0,0.221,0.624,100.015,3,137.0,['macedonian folk'],Ansambl Biljana,11
2Jpl9jjMRgdL8rboM1o6rA,Bolen Mi Leži Mile Pop Ordanov,0,359733,0,6c1206EXgdXTFGNtOcOyOC,1940-11-23,0.115,0.398,5,-8.939,1,0.0393,0.613,8.31e-05,0.116,0.159,78.015,3,137.0,['macedonian folk'],Ansambl Biljana,11
2xIvMihsVcG9oiBnDnlk7x,Bog Da Go Ubije Toj Šefki Kačakot,2,226893,0,6c1206EXgdXTFGNtOcOyOC,1940-11-23,0.498,0.491,2,-7.104,1,0.0307,0.323,0.0,0.216,0.78,136.613,3,137.0,['macedonian folk'],Ansambl Biljana,11
3NEAdAUMRylwWp5AGv4U9v,Tri Godini Kate,4,186267,0,6c1206EXgdXTFGNtOcOyOC,1940-11-23,0.547,0.534,2,-7.101,1,0.0313,0.368,0.0,0.32,0.954,136.45,3,137.0,['macedonian folk'],Ansambl Biljana,11
6zolf9n9DMHyy81yP5Pf6X,Četvorica Komiti,2,194707,0,6c1206EXgdXTFGNtOcOyOC,1940-11-23,0.538,0.523,0,-6.731,1,0.0326,0.316,0.0,0.25,0.781,133.059,3,137.0,['macedonian folk'],Ansambl Biljana,11
7lF1GYAz7MqjItBgyUwJfd,Planino Pirin Planino,2,262880,0,6c1206EXgdXTFGNtOcOyOC,1940-11-23,0.218,0.383,9,-6.148,1,0.033,0.158,0.0,0.173,0.805,173.993,3,137.0,['macedonian folk'],Ansambl Biljana,11
49Zd6SYUlLq76jvWhvSVqS,Sem Compromissso,5,128929,0,6FOhbY2zC8BeJcpU19tVcv,1940-08-30,0.806,0.558,8,-10.721,1,0.137,0.987,0.0583,0.131,0.788,101.445,4,1674.0,['velha guarda'],Anjos Do Inferno,9
7ImQNRpQQ4nN3vLbjr7Wv9,O Cordão Dos Puxa-Saco,7,154758,0,6FOhbY2zC8BeJcpU19tVcv,1940-08-30,0.88,0.579,1,-13.468,1,0.0954,0.977,0.0104,0.12,0.898,131.25,4,1674.0,['velha guarda'],Anjos Do Inferno,9
